user_id;start_time;end_time;condition;education;job;identification_with_goal;current_pursuit_of_target;readiness_to_change_start;readiness_to_change_end;wai_sr_1;wai_sr_2;wai_sr_3;wai_sr_4;wai_sr_5;wai_sr_6;wai_sr_7;wai_sr_8;wai_sr_9;wai_sr_10;wai_sr_11;wai_sr_12;fa_s1;fa_s2;fa_s3;pu_s1;pu_s2;pu_s3;rw_s1;rw_s2;rw_s3;pm_1;pm_2;pm_3;pm_4;pm_5;pm_6;pm_7;pm_8;pm_9;pm_10;pm_11;cc_1;cc_2;cc_3;cc_4;pe_1;pe_2;pe_3;general_remarks;attention_check
633be00805d21dbb64ab889a;2023-08-08 16:53:48.357018;2023-08-08 17:22:17.443433;no_system;mittlere Reife;Software-Entwickler (Programmierer);10;10;10;10;selten;selten;sehr oft;sehr oft;sehr oft;sehr oft;sehr oft;sehr oft;sehr oft;selten;selten;manchmal;Stimme eher nicht zu;Stimme eher zu;Stimme voll und ganz zu;Stimme eher nicht zu;Stimme überhaupt nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme voll und ganz zu;sehr viel;überhaupt nicht;manchmal;ein wenig;ein wenig;manchmal;ein wenig;ein wenig;sehr viel;manchmal;überhaupt nicht;Stimme eher zu;Stimme eher zu;Stimme eher nicht zu;Stimme eher zu;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme weder zu noch ab;Die Studie hat Spaß gemacht... :);Stimme überhaupt nicht zu
633e8093f9175b95252b86ef;2023-08-09 11:41:34.336937;2023-08-09 11:57:03.063572;no_system;Bachelor-Abschluss;Studentin;10;9;9;9;selten;selten;öfters;öfters;öfters;öfters;manchmal;manchmal;manchmal;öfters;öfters;sehr oft;Stimme überhaupt nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme eher zu;manchmal;überhaupt nicht;manchmal;ein wenig;manchmal;manchmal;manchmal;ein wenig;ein wenig;manchmal;überhaupt nicht;Stimme voll und ganz zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;;Stimme überhaupt nicht zu
63408fcd2af6d768d5901d79;2023-08-11 09:40:58.574896;2023-08-11 09:55:46.111879;framework;Abitur;Altenpfleger;6;10;1;10;öfters;manchmal;manchmal;öfters;öfters;sehr oft;sehr oft;sehr oft;sehr oft;sehr oft;sehr oft;sehr oft;Stimme eher zu;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme überhaupt nicht zu;Stimme eher nicht zu;Stimme überhaupt nicht zu;Stimme eher zu;Stimme voll und ganz zu;Stimme eher zu;sehr viel;ein wenig;sehr viel;sehr viel;sehr viel;sehr viel;sehr viel;immer;sehr viel;manchmal;sehr viel;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme eher zu;Stimme voll und ganz zu;;Stimme überhaupt nicht zu
63456ccb7a78c1c4821b23ca;2023-08-08 12:05:29.85111;2023-08-08 12:25:13.241421;no_system;Abitur;Student;4;5;5;5;selten;selten;selten;selten;selten;selten;selten;selten;selten;selten;manchmal;manchmal;Stimme überhaupt nicht zu;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme eher zu;Stimme überhaupt nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher zu;ein wenig;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Die Chatausgabe war sehr ruckelhaft;Stimme überhaupt nicht zu
634693f87e70324e7a523b6d;2023-08-10 10:23:53.325752;2023-08-10 10:44:50.636646;framework;abgeschlossene Berufsausbildung;arbeitssuchend;6;7;1;7;sehr oft;sehr oft;selten;öfters;selten;sehr oft;selten;sehr oft;öfters;immer;sehr oft;sehr oft;Stimme weder zu noch ab;Stimme eher zu;Stimme voll und ganz zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme eher zu;Stimme eher zu;Stimme voll und ganz zu;sehr viel;sehr viel;sehr viel;immer;überhaupt nicht;immer;sehr viel;sehr viel;ein wenig;sehr viel;ein wenig;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme weder zu noch ab;;Stimme überhaupt nicht zu
637e1da154dddf50b9d82c82;2023-08-11 08:56:09.492224;2023-08-11 09:15:35.893262;framework;Master-Abschluss;Projekt Manager (vollzeit);7;5;8;4;öfters;öfters;manchmal;manchmal;manchmal;öfters;manchmal;manchmal;manchmal;öfters;öfters;öfters;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme eher zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme voll und ganz zu;Stimme weder zu noch ab;Stimme voll und ganz zu;sehr viel;sehr viel;sehr viel;sehr viel;manchmal;sehr viel;manchmal;manchmal;ein wenig;manchmal;ein wenig;Stimme eher zu;Stimme eher zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme weder zu noch ab;Nein.;Stimme überhaupt nicht zu
6384d7973c9a9ef0853aa070;2023-08-14 14:31:22.179037;2023-08-14 14:51:55.017536;no_system;Master-Abschluss;Business Analyst;10;7;1;6;manchmal;manchmal;sehr oft;öfters;sehr oft;sehr oft;sehr oft;öfters;immer;sehr oft;sehr oft;öfters;Stimme überhaupt nicht zu;Stimme eher zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme überhaupt nicht zu;Stimme eher zu;Stimme weder zu noch ab;Stimme eher zu;Stimme eher zu;sehr viel;überhaupt nicht;manchmal;sehr viel;ein wenig;immer;manchmal;manchmal;ein wenig;sehr viel;überhaupt nicht;Stimme voll und ganz zu;Stimme eher zu;Stimme eher zu;Stimme voll und ganz zu;Stimme eher zu;Stimme eher zu;Stimme voll und ganz zu;;Stimme überhaupt nicht zu
63b6be80193b85aa1323f8db;2023-08-08 15:01:21.699255;2023-08-08 15:25:05.446841;no_system;abgeschlossene Berufsausbildung;angestellt;7;7;7;7;manchmal;selten;manchmal;selten;selten;sehr oft;selten;manchmal;selten;selten;selten;selten;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme eher zu;Stimme voll und ganz zu;Stimme eher zu;Stimme voll und ganz zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme eher nicht zu;ein wenig;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;ein wenig;überhaupt nicht;manchmal;überhaupt nicht;überhaupt nicht;Stimme eher nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme eher nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;;Stimme überhaupt nicht zu
63b6bfc861dd62d55125a428;2023-08-08 13:14:13.544673;2023-08-08 13:59:39.706849;framework;Bachelor-Abschluss;Teamleiter;10;8;7;7;sehr oft;sehr oft;öfters;öfters;öfters;sehr oft;öfters;sehr oft;sehr oft;sehr oft;immer;sehr oft;Stimme überhaupt nicht zu;Stimme eher zu;Stimme voll und ganz zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme voll und ganz zu;manchmal;manchmal;sehr viel;sehr viel;sehr viel;immer;manchmal;sehr viel;ein wenig;manchmal;überhaupt nicht;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;Nein.;Stimme überhaupt nicht zu
63b87d2c9edd47ad702413a1;2023-08-07 16:21:20.105822;2023-08-07 16:39:43.546409;no_system;Master-Abschluss;Arbeit als Ingenieur;8;-1;7;-1;öfters;öfters;sehr oft;immer;sehr oft;immer;öfters;immer;sehr oft;sehr oft;sehr oft;immer;Stimme weder zu noch ab;Stimme eher zu;Stimme eher zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;sehr viel;manchmal;manchmal;sehr viel;immer;sehr viel;sehr viel;sehr viel;ein wenig;sehr viel;überhaupt nicht;Stimme eher zu;Stimme eher zu;Stimme voll und ganz zu;Stimme eher zu;Stimme weder zu noch ab;Stimme eher zu;Stimme weder zu noch ab;nein;Stimme überhaupt nicht zu
63bd9467ea3c9a7021048289;2023-08-16 11:28:07.846739;2023-08-16 11:47:32.482439;no_system;Bachelor-Abschluss;Student;5;8;8;7;selten;selten;sehr oft;öfters;immer;sehr oft;sehr oft;sehr oft;manchmal;selten;öfters;öfters;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme eher zu;ein wenig;überhaupt nicht;ein wenig;überhaupt nicht;ein wenig;ein wenig;ein wenig;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;Stimme eher zu;Stimme eher zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher zu;Das nicht-Beenden von Sätzen nervt sehr und der Bot fühlt sich sehr ziellos an für mich;Stimme überhaupt nicht zu
63c0157fbc63b6511d336764;2023-08-07 15:55:27.037225;2023-08-07 16:15:10.364741;framework;Abitur;Erwerbsunfähig zu Hause ;10;7;7;8;selten;selten;selten;manchmal;manchmal;öfters;selten;manchmal;manchmal;manchmal;öfters;manchmal;Stimme überhaupt nicht zu;Stimme weder zu noch ab;Stimme eher zu;Stimme weder zu noch ab;Stimme überhaupt nicht zu;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme eher zu;Stimme voll und ganz zu;manchmal;überhaupt nicht;ein wenig;ein wenig;überhaupt nicht;ein wenig;sehr viel;ein wenig;überhaupt nicht;sehr viel;ein wenig;Stimme voll und ganz zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme weder zu noch ab;Stimme eher zu;Stimme weder zu noch ab;Der Aufmerksamkeitscheck war eine Herausforderung für meine Links-rechts-Schwäche;Stimme überhaupt nicht zu
63c0248462575e87cc07777e;2023-08-16 10:44:42.314731;2023-08-16 11:02:49.609663;no_system;Bachelor-Abschluss;Angestellter;8;4;6;5;selten;manchmal;öfters;manchmal;öfters;manchmal;öfters;sehr oft;sehr oft;manchmal;manchmal;manchmal;Stimme überhaupt nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme weder zu noch ab;sehr viel;manchmal;manchmal;überhaupt nicht;ein wenig;sehr viel;manchmal;ein wenig;überhaupt nicht;sehr viel;ein wenig;Stimme eher zu;Stimme eher zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme eher zu;;Stimme überhaupt nicht zu
63c05b6dd1912a1996bb07a8;2023-08-08 13:27:01.188581;2023-08-08 13:48:17.507987;no_system;mittlere Reife;Ausbildung;0;1;3;1;manchmal;manchmal;manchmal;öfters;öfters;manchmal;öfters;öfters;sehr oft;öfters;sehr oft;öfters;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme eher zu;manchmal;sehr viel;sehr viel;sehr viel;sehr viel;sehr viel;manchmal;manchmal;manchmal;sehr viel;manchmal;Stimme weder zu noch ab;Stimme eher zu;Stimme weder zu noch ab;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;Manchmal wurde meine Antwort nicht genommen und ich musste sie nochmal schreiben, war nervig;Stimme eher zu
63c23f21142a12bcbe0c9ebe;2023-08-11 09:16:37.374934;2023-08-11 09:40:08.67066;framework;Bachelor-Abschluss;Angestellter im öffentlichen Dienst;8;8;7;8;öfters;manchmal;öfters;öfters;manchmal;manchmal;sehr oft;sehr oft;öfters;öfters;sehr oft;sehr oft;Stimme eher nicht zu;Stimme eher zu;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme eher zu;Stimme eher zu;Stimme voll und ganz zu;immer;sehr viel;sehr viel;sehr viel;sehr viel;immer;manchmal;ein wenig;überhaupt nicht;sehr viel;ein wenig;Stimme eher zu;Stimme eher zu;Stimme weder zu noch ab;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;;Stimme überhaupt nicht zu
63c33a62f56571779a295a6f;2023-08-07 17:33:33.970798;2023-08-07 17:49:55.373439;no_system;Bachelor-Abschluss;Angestellte;9;9;7;10;sehr oft;sehr oft;öfters;sehr oft;öfters;öfters;öfters;öfters;öfters;sehr oft;immer;immer;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme voll und ganz zu;Stimme eher nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;immer;überhaupt nicht;ein wenig;manchmal;sehr viel;sehr viel;sehr viel;sehr viel;ein wenig;sehr viel;ein wenig;Stimme eher zu;Stimme eher zu;Stimme voll und ganz zu;Stimme eher zu;Stimme überhaupt nicht zu;Stimme eher zu;Stimme überhaupt nicht zu;;Stimme überhaupt nicht zu
63c658437791ac7be49f06e9;2023-08-10 09:38:55.253928;2023-08-10 09:58:42.573063;no_system;abgeschlossene Berufsausbildung;Arbeitssuchend;9;9;9;10;manchmal;selten;sehr oft;manchmal;immer;immer;öfters;öfters;selten;manchmal;sehr oft;öfters;Stimme weder zu noch ab;Stimme eher zu;Stimme voll und ganz zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme eher nicht zu;Stimme eher zu;Stimme eher zu;Stimme voll und ganz zu;manchmal;ein wenig;sehr viel;manchmal;manchmal;manchmal;manchmal;ein wenig;ein wenig;manchmal;überhaupt nicht;Stimme voll und ganz zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme eher zu;Stimme voll und ganz zu;Stimme eher zu;;Stimme überhaupt nicht zu
63cfa22c2f0dbd0f7203695f;2023-08-07 17:33:07.838013;2023-08-07 17:47:06.510839;framework;Doktor-Grad;Unterrichten;9;6;4;6;öfters;öfters;öfters;öfters;sehr oft;sehr oft;öfters;sehr oft;sehr oft;öfters;manchmal;manchmal;Stimme überhaupt nicht zu;Stimme weder zu noch ab;Stimme eher zu;Stimme überhaupt nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;manchmal;manchmal;manchmal;sehr viel;manchmal;manchmal;sehr viel;manchmal;ein wenig;manchmal;überhaupt nicht;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme weder zu noch ab;Stimme eher zu;Stimme weder zu noch ab;;Stimme überhaupt nicht zu
63d2c20ec51e93a7c7a44ffe;2023-08-08 13:23:38.841362;2023-08-08 13:40:32.597977;no_system;Abitur;Student;9;8;8;8;selten;selten;selten;selten;öfters;selten;selten;selten;selten;selten;selten;öfters;Stimme überhaupt nicht zu;Stimme eher nicht zu;Stimme eher zu;Stimme eher zu;Stimme überhaupt nicht zu;Stimme eher nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;überhaupt nicht;überhaupt nicht;manchmal;ein wenig;überhaupt nicht;ein wenig;ein wenig;ein wenig;überhaupt nicht;ein wenig;überhaupt nicht;Stimme eher zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme überhaupt nicht zu;Stimme weder zu noch ab;Stimme weder zu noch ab;;Stimme überhaupt nicht zu
63df8b424e8794c407667be9;2023-08-08 09:48:11.038767;2023-08-08 10:06:07.583035;framework;Master-Abschluss;I;7;6;8;8;öfters;öfters;manchmal;manchmal;öfters;öfters;manchmal;öfters;manchmal;öfters;manchmal;sehr oft;Stimme überhaupt nicht zu;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher zu;Stimme weder zu noch ab;Stimme eher zu;manchmal;ein wenig;sehr viel;manchmal;manchmal;manchmal;sehr viel;ein wenig;überhaupt nicht;ein wenig;überhaupt nicht;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme weder zu noch ab;;Stimme überhaupt nicht zu
63dfd4fb58435f30c7e5b04b;2023-08-07 16:17:19.97459;2023-08-07 16:35:55.555365;framework;Bachelor-Abschluss;Vertriebsmitarbeiter (nebenbei Student);6;2;7;8;manchmal;öfters;öfters;öfters;öfters;sehr oft;öfters;öfters;öfters;manchmal;selten;öfters;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme eher zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme weder zu noch ab;sehr viel;manchmal;manchmal;ein wenig;überhaupt nicht;ein wenig;sehr viel;ein wenig;überhaupt nicht;sehr viel;überhaupt nicht;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme weder zu noch ab;;Stimme überhaupt nicht zu
63e1187a668c92bfd9371d1e;2023-08-09 10:38:37.689013;2023-08-09 10:59:16.28256;framework;Master-Abschluss;Doktorandin und Wissenschaftliche Hilfskraft;10;9;9;9;selten;selten;selten;selten;selten;selten;selten;selten;selten;selten;selten;selten;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme voll und ganz zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme überhaupt nicht zu;Stimme weder zu noch ab;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Der Chatbot war m.E.n. völlig unbrauchbar.;Stimme überhaupt nicht zu
63eb38339e72d01818aeb71b;2023-08-10 10:46:24.507296;2023-08-10 10:58:59.521077;no_system;Master-Abschluss;Bauingenieur;6;6;5;6;manchmal;manchmal;selten;öfters;selten;öfters;selten;öfters;sehr oft;sehr oft;sehr oft;immer;Stimme überhaupt nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme überhaupt nicht zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme eher zu;manchmal;sehr viel;sehr viel;manchmal;sehr viel;ein wenig;manchmal;manchmal;manchmal;manchmal;manchmal;Stimme eher zu;Stimme weder zu noch ab;Stimme eher zu;Stimme eher zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;;Stimme überhaupt nicht zu
63eb52907a3f28213aebbc35;2023-08-11 09:15:17.892123;2023-08-11 10:05:13.889424;no_system;Master-Abschluss;Software-Architektur;10;4;5;5;selten;selten;selten;selten;öfters;manchmal;öfters;öfters;selten;selten;sehr oft;selten;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme überhaupt nicht zu;Stimme eher nicht zu;Stimme eher zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme voll und ganz zu;sehr viel;ein wenig;sehr viel;ein wenig;sehr viel;ein wenig;sehr viel;ein wenig;überhaupt nicht;ein wenig;überhaupt nicht;Stimme eher nicht zu;Stimme eher nicht zu;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme eher nicht zu;Stimme voll und ganz zu;Stimme voll und ganz zu;;Stimme überhaupt nicht zu
63eb720c64d95ef6918080f4;2023-08-16 17:27:57.873025;2023-08-16 17:39:02.457453;framework;abgeschlossene Berufsausbildung;Leiter Software;9;9;9;9;selten;selten;selten;selten;selten;selten;selten;selten;selten;selten;selten;sehr oft;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme überhaupt nicht zu;Stimme voll und ganz zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;ein wenig;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;überhaupt nicht;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme überhaupt nicht zu;Stimme weder zu noch ab;Stimme überhaupt nicht zu;Stimme eher zu;Stimme überhaupt nicht zu;;Stimme überhaupt nicht zu
63eb7c1abdbdf911ec1201ab;2023-08-08 16:53:50.856273;2023-08-08 17:11:06.799882;framework;Bachelor-Abschluss;Beamter;9;5;8;8;selten;selten;manchmal;öfters;sehr oft;manchmal;öfters;öfters;manchmal;selten;selten;manchmal;Stimme eher nicht zu;Stimme eher nicht zu;Stimme überhaupt nicht zu;Stimme eher zu;Stimme weder zu noch ab;Stimme eher zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme eher zu;sehr viel;sehr viel;sehr viel;manchmal;manchmal;sehr viel;manchmal;ein wenig;überhaupt nicht;überhaupt nicht;überhaupt nicht;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme weder zu noch ab;;Stimme überhaupt nicht zu
63ebd41e5ff2ef71859ea5aa;2023-08-09 12:11:21.36351;2023-08-09 12:28:33.625937;framework;Bachelor-Abschluss;Vertriebsingenieur;7;7;7;7;selten;selten;manchmal;öfters;öfters;selten;selten;öfters;selten;manchmal;öfters;öfters;Stimme eher nicht zu;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;manchmal;überhaupt nicht;manchmal;ein wenig;manchmal;manchmal;manchmal;überhaupt nicht;überhaupt nicht;ein wenig;überhaupt nicht;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;;Stimme überhaupt nicht zu
63f6216fd56701af4b7188f4;2023-08-09 10:47:58.4577;2023-08-09 11:11:19.951355;no_system;Bachelor-Abschluss;Supply Chain Management;7;7;5;6;manchmal;selten;selten;immer;öfters;immer;sehr oft;immer;selten;öfters;immer;sehr oft;Stimme überhaupt nicht zu;Stimme eher nicht zu;Stimme voll und ganz zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme eher zu;Stimme eher zu;Stimme voll und ganz zu;sehr viel;überhaupt nicht;immer;ein wenig;überhaupt nicht;sehr viel;immer;manchmal;ein wenig;sehr viel;überhaupt nicht;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme eher zu;Stimme voll und ganz zu;Stimme eher nicht zu;Stimme eher zu;Stimme weder zu noch ab;Es war wirklich sehr interessant;Stimme überhaupt nicht zu
63f96a371bb85d609a6a9c2c;2023-08-10 14:04:26.085861;2023-08-10 14:18:51.144507;no_system;Abitur;Student;7;7;6;7;öfters;öfters;manchmal;öfters;öfters;sehr oft;öfters;öfters;sehr oft;sehr oft;sehr oft;sehr oft;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme eher zu;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme überhaupt nicht zu;Stimme weder zu noch ab;Stimme eher zu;Stimme eher zu;sehr viel;manchmal;manchmal;manchmal;manchmal;manchmal;manchmal;manchmal;sehr viel;sehr viel;sehr viel;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;Stimme eher zu;;Stimme überhaupt nicht zu
63fc37d285b211e89eb39f79;2023-08-14 15:37:14.332403;2023-08-14 16:09:01.198191;no_system;mittlere Reife;Arbeitsunfähig;10;5;6;5;manchmal;öfters;immer;immer;immer;sehr oft;immer;öfters;manchmal;manchmal;manchmal;sehr oft;Stimme überhaupt nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme eher zu;Stimme eher zu;Stimme voll und ganz zu;sehr viel;überhaupt nicht;manchmal;sehr viel;ein wenig;manchmal;immer;sehr viel;ein wenig;manchmal;überhaupt nicht;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme eher zu;Stimme voll und ganz zu;Stimme voll und ganz zu;Ich wünsche euch noch einen schönen Tag!;Stimme überhaupt nicht zu
63fce1d62af707fa9a407725;2023-08-10 12:47:09.320405;2023-08-10 13:05:20.021144;no_system;Abitur;Student;10;7;6;7;sehr oft;öfters;immer;selten;selten;manchmal;öfters;öfters;manchmal;sehr oft;sehr oft;immer;Stimme eher nicht zu;Stimme eher zu;Stimme eher zu;Stimme eher nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme eher zu;Stimme voll und ganz zu;Stimme voll und ganz zu;immer;sehr viel;sehr viel;ein wenig;ein wenig;sehr viel;manchmal;sehr viel;überhaupt nicht;manchmal;überhaupt nicht;Stimme voll und ganz zu;Stimme eher zu;Stimme eher zu;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme eher zu;;Stimme überhaupt nicht zu
63fd0b137e38c72ea19176aa;2023-08-08 13:23:23.529339;2023-08-08 13:43:31.954597;framework;Abitur;Student;9;8;6;9;öfters;manchmal;selten;öfters;selten;öfters;selten;öfters;selten;sehr oft;sehr oft;sehr oft;Stimme eher nicht zu;Stimme weder zu noch ab;Stimme eher nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme weder zu noch ab;Stimme weder zu noch ab;Stimme eher zu;immer;überhaupt nicht;sehr viel;überhaupt nicht;überhaupt nicht;sehr viel;immer;überhaupt nicht;manchmal;immer;überhaupt nicht;Stimme voll und ganz zu;Stimme voll und ganz zu;Stimme eher zu;Stimme eher zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;Stimme überhaupt nicht zu;"Ich habe aus Versehen eine Antwort als gut/passend markiert. Das war die Antwort auf meinen Satz ""Ich weiß es nicht"". Da hat der Chatbot einfach alles was wir vorhin geschrieben haben zusammengefasst, anstatt mir zu helfen, weiter Lösungsansätze zu finden.";Stimme überhaupt nicht zu
