,user_id,start_time,end_time,condition,education,job,identification_with_goal,current_pursuit_of_target,readiness_to_change_start,readiness_to_change_end,wai_sr_1,wai_sr_2,wai_sr_3,wai_sr_4,wai_sr_5,wai_sr_6,wai_sr_7,wai_sr_8,wai_sr_9,wai_sr_10,wai_sr_11,wai_sr_12,fa_s1,fa_s2,fa_s3,pu_s1,pu_s2,pu_s3,rw_s1,rw_s2,rw_s3,pm_1,pm_2,pm_3,pm_4,pm_5,pm_6,pm_7,pm_8,pm_9,pm_10,pm_11,cc_1,cc_2,cc_3,cc_4,pe_1,pe_2,pe_3,attention_check,Submission id,Time taken,Total approvals,Age,Sex,Therapeutic Alliance,User Engagement,Perception of MI,Perception MI Inadherent,Perceived Empathy,Communication Competence,Readiness to Change (Delta),stage,target_behaviour,Cooperative,Reflective,Pre-informed/finds own solution,Next Step developed in chat,Chat Succesfull,Contained technical issue,Own Perspective,Summary Succesfull,harmful,gut/hilfreich,schlecht/unpassend,change,Follow/Neutral,sustain,Reason,Commitment,Taking Steps,desire,General Reason,ability,need,Rd+,FN,R_+,C+,Ra+,R_-,TS-,TS+,Rd-,Ra-,Rn+,Rn-,C-
137,63c0248462575e87cc07777e,2023-08-16 10:44:42.314731,2023-08-16 11:02:49.609663,no_system,Bachelor-Abschluss,Angestellter,8.0,4.0,6.0,5.0,1,2,3,2,3,2,3,4,4,2,2,2,1,2,2,4,4,4,2,2,3,4,3,3,1.0,4,4,3,2,5,4,2,4,4,3,3,3,3,4,Stimme überhaupt nicht zu,64dc8c44c4bc6cf69ee2ecde,19.066666666666666,123,32,Male,2.5,2.6666666666666665,35.0,3,3.3333333333333335,3.5,-1.0,contemplation,weniger prokrastinieren,0.5,0,0,0,0,0,0,0,1.0,5.0,2.0,3.0,6.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,63c23f21142a12bcbe0c9ebe,2023-08-11 09:16:37.374934,2023-08-11 09:40:08.67066,framework,Bachelor-Abschluss,Angestellter im öffentlichen Dienst,8.0,8.0,7.0,8.0,3,2,3,3,2,2,4,4,3,3,4,4,2,4,3,4,5,5,4,4,5,5,2,4,4.0,2,5,3,2,5,4,2,4,4,3,4,4,4,4,Stimme überhaupt nicht zu,64d5e03fbd6b4bdfdaed8c2c,23.95,115,34,Male,3.0833333333333335,4.0,38.0,6,4.0,3.75,1.0,preparation,weniger prokrastinieren,0.5,1,0.5,1,1,0,0,0,0.0,6.0,1.0,1.0,4.0,4.0,4.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
139,63c33a62f56571779a295a6f,2023-08-07 17:33:33.970798,2023-08-07 17:49:55.373439,no_system,Bachelor-Abschluss,Angestellte,9.0,9.0,7.0,10.0,4,4,3,4,3,3,3,3,3,4,5,5,2,3,5,4,5,5,4,4,4,5,5,2,3.0,2,4,4,4,4,4,2,4,4,5,4,1,4,1,Stimme überhaupt nicht zu,64d10eab84fa05faa6ffe7f9,16.783333333333335,490,34,Female,3.6666666666666665,4.0,39.0,4,2.0,4.25,3.0,preparation,weniger prokrastinieren,0.5,0.5,0,1,0,0,0,No,1.0,6.0,1.0,1.0,6.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,63c658437791ac7be49f06e9,2023-08-10 09:38:55.253928,2023-08-10 09:58:42.573063,no_system,abgeschlossene Berufsausbildung,Arbeitssuchend,9.0,9.0,9.0,10.0,2,1,4,2,5,5,3,3,1,2,4,3,3,4,5,5,5,4,4,4,5,3,4,4,3.0,3,3,3,2,4,3,1,5,3,3,3,4,5,4,Stimme überhaupt nicht zu,64d493fb6d04d639c301d57a,20.15,313,26,Male,2.9166666666666665,4.333333333333333,33.0,4,4.333333333333333,3.5,1.0,action,weniger prokrastinieren,1,1,1,1,1,0,0,0,4.0,5.0,2.0,6.0,2.0,0.0,6.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,63cfa22c2f0dbd0f7203695f,2023-08-07 17:33:07.838013,2023-08-07 17:47:06.510839,framework,Doktor-Grad,Unterrichten,9.0,6.0,4.0,6.0,3,3,3,3,4,4,3,4,4,3,2,2,1,3,4,5,4,4,4,4,4,3,3,3,4.0,3,3,4,3,4,3,1,4,4,4,4,3,4,3,Stimme überhaupt nicht zu,64d10e5b29e8d384043aafa3,15.033333333333333,343,38,Male,3.1666666666666665,3.6666666666666665,34.0,5,3.3333333333333335,4.0,2.0,contemplation,gesünder essen,0.5,0,0,0,0,0,0,0,1.0,4.0,3.0,3.0,5.0,1.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
142,63d2c20ec51e93a7c7a44ffe,2023-08-08 13:23:38.841362,2023-08-08 13:40:32.597977,no_system,Abitur,Student,9.0,8.0,8.0,8.0,1,1,1,1,3,1,1,1,1,1,1,3,1,2,4,2,5,4,1,1,1,1,5,3,2.0,5,2,2,2,5,2,1,4,3,3,3,1,3,3,Stimme überhaupt nicht zu,64d2251c8cb5291d038b1be5,19.483333333333334,326,30,Male,1.3333333333333333,2.3333333333333335,30.0,0,2.3333333333333335,3.25,0.0,preparation,weniger prokrastinieren,0.5,0,0,0,0,1,0,0,0.0,7.0,0.0,4.0,5.0,0.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,63df8b424e8794c407667be9,2023-08-08 09:48:11.038767,2023-08-08 10:06:07.583035,framework,Master-Abschluss,I,7.0,6.0,8.0,8.0,3,3,2,2,3,3,2,3,2,3,2,4,1,2,3,4,4,4,4,3,4,3,4,4,3.0,3,3,4,2,5,2,1,4,4,4,4,3,3,3,Stimme überhaupt nicht zu,64d1f313314e3ceb534d00ac,18.766666666666666,47,30,Male,2.6666666666666665,3.2222222222222223,34.0,3,3.0,4.0,0.0,preparation,weniger prokrastinieren,0.5,0,0,0.5,0,0,0,No,0.0,6.0,1.0,2.0,6.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
144,63dfd4fb58435f30c7e5b04b,2023-08-07 16:17:19.97459,2023-08-07 16:35:55.555365,framework,Bachelor-Abschluss,Vertriebsmitarbeiter (nebenbei Student),6.0,2.0,7.0,8.0,2,3,3,3,3,4,3,3,3,2,1,3,3,3,4,4,4,4,2,2,3,4,3,3,2.0,5,2,4,2,5,4,1,5,5,5,4,4,4,3,Stimme überhaupt nicht zu,64d0fccdcf516cbd79a20152,19.016666666666666,413,31,Male,2.75,3.2222222222222223,35.0,2,3.6666666666666665,4.75,1.0,preparation,weniger prokrastinieren,1,1,1,1,1,0,0,0,0.0,5.0,2.0,6.0,3.0,0.0,4.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
145,63e1187a668c92bfd9371d1e,2023-08-09 10:38:37.689013,2023-08-09 10:59:16.28256,framework,Master-Abschluss,Doktorandin und Wissenschaftliche Hilfskraft,10.0,9.0,9.0,9.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,5,1,1.0,5,1,1,1,5,1,1,3,2,1,3,1,1,1,Stimme überhaupt nicht zu,64d34febb3724aea6656dbd2,23.383333333333333,297,25,Female,1.0,1.4444444444444444,23.0,0,1.0,2.25,0.0,action,weniger prokrastinieren,0.5,0.5,0,0,0,1,No,0,0.0,0.0,7.0,2.0,6.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
146,63eb38339e72d01818aeb71b,2023-08-10 10:46:24.507296,2023-08-10 10:58:59.521077,no_system,Master-Abschluss,Bauingenieur,6.0,6.0,5.0,6.0,2,2,1,3,1,3,1,3,4,4,4,5,1,2,2,4,4,5,3,3,4,3,2,4,3.0,2,2,3,3,3,3,3,4,3,4,4,1,1,1,Stimme überhaupt nicht zu,64d4a3c84cf7b4062ebc0da6,13.016666666666667,321,35,Male,2.75,3.111111111111111,31.0,8,1.0,3.75,1.0,contemplation,weniger prokrastinieren,0,0,0,1,0,0,0,0,7.0,5.0,2.0,2.0,6.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,63eb52907a3f28213aebbc35,2023-08-11 09:15:17.892123,2023-08-11 10:05:13.889424,no_system,Master-Abschluss,Software-Architektur,10.0,4.0,5.0,5.0,1,1,1,1,3,2,3,3,1,1,4,1,3,2,3,5,4,2,1,1,5,4,4,4,2.0,2,2,4,2,5,2,1,2,2,5,5,2,5,5,Stimme überhaupt nicht zu,64d5dfeac05b75738205ee40,50.666666666666664,141,53,Male,1.8333333333333333,2.888888888888889,32.0,4,4.0,3.5,0.0,contemplation,nachhaltiger leben,0,0,0,0,0,0,0,No,6.0,5.0,2.0,2.0,4.0,3.0,4.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
148,63eb720c64d95ef6918080f4,2023-08-16 17:27:57.873025,2023-08-16 17:39:02.457453,framework,abgeschlossene Berufsausbildung,Leiter Software,9.0,9.0,9.0,9.0,1,1,1,1,1,1,1,1,1,1,1,4,1,1,5,1,5,1,1,1,1,2,5,1,1.0,5,1,1,1,5,1,1,5,5,1,3,1,4,1,Stimme überhaupt nicht zu,64dceae7fdc9dbdef11a4278,11.416666666666666,237,26,Male,1.25,1.8888888888888888,24.0,0,2.0,3.5,0.0,action,weniger prokrastinieren,1,0,0,1,0,0,0,No,0.0,4.0,3.0,6.0,3.0,0.0,5.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
149,63eb7c1abdbdf911ec1201ab,2023-08-08 16:53:50.856273,2023-08-08 17:11:06.799882,framework,Bachelor-Abschluss,Beamter,9.0,5.0,8.0,8.0,1,1,2,3,4,2,3,3,2,1,1,2,2,2,1,2,3,2,1,1,4,4,2,4,3.0,3,4,3,2,5,1,1,3,2,2,2,2,2,3,Stimme überhaupt nicht zu,64d256d77fdd492218574adb,18.066666666666666,131,24,Male,2.0833333333333335,2.0,32.0,5,2.3333333333333335,2.25,0.0,preparation,weniger prokrastinieren,1,0,0,0,0,0,0,No,0.0,3.0,4.0,2.0,7.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,63ebd41e5ff2ef71859ea5aa,2023-08-09 12:11:21.36351,2023-08-09 12:28:33.625937,framework,Bachelor-Abschluss,Vertriebsingenieur,7.0,7.0,7.0,7.0,1,1,2,3,3,1,1,3,1,2,3,3,2,2,3,4,4,4,4,4,4,3,5,3,2.0,3,3,3,1,5,2,1,5,5,4,4,4,4,4,Stimme überhaupt nicht zu,64d3646ae012bc71afae9ca6,24.666666666666668,271,24,Male,2.0,3.4444444444444446,31.0,2,4.0,4.5,0.0,preparation,gesünder essen,1,1,0,1,0,0,0,0,1.0,7.0,0.0,2.0,4.0,3.0,5.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
151,63f6216fd56701af4b7188f4,2023-08-09 10:47:58.4577,2023-08-09 11:11:19.951355,no_system,Bachelor-Abschluss,Supply Chain Management,7.0,7.0,5.0,6.0,2,1,1,5,3,5,4,5,1,3,5,4,1,2,5,5,5,5,4,4,5,4,5,5,2.0,5,4,5,3,4,4,1,5,5,4,5,2,4,3,Stimme überhaupt nicht zu,64d351c15af6415c0602a88c,27.6,298,30,Male,3.25,4.0,42.0,1,3.0,4.75,1.0,contemplation,gesünder essen,1,0,0,1,0,0,0,0,3.0,7.0,0.0,6.0,2.0,1.0,4.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
152,63f96a371bb85d609a6a9c2c,2023-08-10 14:04:26.085861,2023-08-10 14:18:51.144507,no_system,Abitur,Student,7.0,7.0,6.0,7.0,3,3,2,3,3,4,3,3,4,4,4,4,2,3,4,3,4,5,3,4,4,4,3,3,3.0,3,3,3,3,2,4,4,4,4,4,4,4,4,4,Stimme überhaupt nicht zu,64d4d1fa262645c19754ed27,15.616666666666667,274,21,Female,3.3333333333333335,3.5555555555555554,35.0,7,4.0,4.0,1.0,contemplation,weniger prokrastinieren,0,0,0,0,0,0,unsure,0,6.0,5.0,2.0,2.0,5.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
153,63fc37d285b211e89eb39f79,2023-08-14 15:37:14.332403,2023-08-14 16:09:01.198191,no_system,mittlere Reife,Arbeitsunfähig,10.0,5.0,6.0,5.0,2,3,5,5,5,4,5,3,2,2,2,4,1,2,2,5,5,5,4,4,5,4,5,3,4.0,4,3,5,4,4,3,1,5,5,5,5,4,5,5,Stimme überhaupt nicht zu,64da2de18f089e007ce53829,32.5,118,19,Female,3.5,3.6666666666666665,40.0,2,4.666666666666667,5.0,-1.0,contemplation,weniger prokrastinieren,1,1,0,1,0,0,0,0,3.0,7.0,0.0,1.0,6.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,63fce1d62af707fa9a407725,2023-08-10 12:47:09.320405,2023-08-10 13:05:20.021144,no_system,Abitur,Student,10.0,7.0,6.0,7.0,4,3,5,1,1,2,3,3,2,4,4,5,2,4,4,4,5,5,4,5,5,5,2,4,2.0,4,4,3,4,5,3,1,5,4,4,5,5,5,4,Stimme überhaupt nicht zu,64d4bfc734fdfd660aa1d5da,18.85,266,23,Male,3.0833333333333335,4.222222222222222,37.0,4,4.666666666666667,4.5,1.0,contemplation,weniger prokrastinieren,1,1,1,0,0,0,0,0,2.0,5.0,2.0,6.0,3.0,0.0,6.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,63fd0b137e38c72ea19176aa,2023-08-08 13:23:23.529339,2023-08-08 13:43:31.954597,framework,Abitur,Student,9.0,8.0,6.0,9.0,3,2,1,3,1,3,1,3,1,4,4,4,2,3,2,5,5,5,3,3,4,5,5,4,1.0,5,4,5,1,3,5,1,5,5,4,4,1,1,1,Stimme überhaupt nicht zu,64d225650565d69d2a3b547d,21.0,286,22,Male,2.5,3.5555555555555554,39.0,2,1.0,4.5,3.0,contemplation,weniger prokrastinieren,1,1,1,1,1,0,0,0,0.0,7.0,0.0,5.0,4.0,0.0,4.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
156,63ff4bca9f6d50bb62ae683d,2023-08-16 09:25:42.165228,2023-08-16 09:41:10.5723,no_system,Abitur,Soical MEdia Manager,2.0,6.0,1.0,2.0,2,2,3,3,3,3,3,4,2,3,3,2,2,3,3,4,4,5,3,3,4,2,5,2,3.0,3,4,3,4,4,3,3,5,4,5,4,2,3,3,Stimme überhaupt nicht zu,64dc7992fd5c8149d3b5d4f2,17.216666666666665,240,25,Male,2.75,3.4444444444444446,36.0,3,2.6666666666666665,4.5,1.0,precontemplation,weniger prokrastinieren,0,0,0,0,0,0,0,0,5.0,6.0,1.0,2.0,7.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
